task_label,task_category,seed,benchmark,mode,variant,parameter_count,trainable_parameter_count,metric_name,metric_value,train_initial_loss,train_final_loss,average_train_step_time_seconds,average_eval_step_time_seconds,lm_loss,answer_loss,sufficiency_loss,tokens_per_second,decode_tokens_per_second,peak_memory_bytes,throughput_per_memory,bank_read_slots,segment_count,block_size,refresh_slots,refresh_enabled,detail_enabled,detail_slots,detail_topk,segment_length,refresh_count,bank_size,upper_layer_only_refresh
needle_long,refresh_hostile,11,needle,easy,refresh_with_detail_small,208450,208450,accuracy,1.0,5.82757568359375,0.28920769691467285,0.03560424586240616,0.01486047119833529,1.0138465762138367,0.018282920122146606,0.07025097757577896,129196.67643719271,1890.2131197412918,28019712.0,0.00461092092728122,18.0,10.0,8,2,True,True,4,2,8,2,4,True
needle_long,refresh_hostile,17,needle,easy,refresh_with_detail_small,208450,208450,accuracy,1.0,5.806552886962891,0.2133582979440689,0.0360030860420213,0.014867043518461288,0.7778386890888214,0.004679320426657796,0.05573782064020634,129139.77385233418,1876.9828509871306,28019712.0,0.004608890121794763,18.0,10.0,8,2,True,True,4,2,8,2,4,True
needle_long,refresh_hostile,11,needle,easy,refresh_with_detail_medium,477682,477682,accuracy,1.0,5.626191139221191,0.17848436534404755,0.049371424573473634,0.019581904902588577,0.6482691705226898,0.0028298349119722844,0.05661435201764107,98046.53511227973,1372.4389969687281,33555968.0,0.0029218806953290612,18.0,10.0,8,2,True,True,4,2,8,2,4,True
needle_long,refresh_hostile,17,needle,easy,refresh_with_detail_medium,477682,477682,accuracy,1.0,5.264245986938477,0.19981683790683746,0.04916435505987869,0.019594635511748493,0.6742277324199677,0.008393007516860961,0.07807710096240043,97982.98053799299,1362.442062285092,33555968.0,0.0029199867081168094,18.0,10.0,8,2,True,True,4,2,8,2,4,True
needle_long,refresh_hostile,11,needle,easy,refresh_with_detail_large,1206658,1206658,accuracy,1.0,5.202144145965576,0.20191407203674316,0.04972073218507123,0.019968016992788763,0.7198189258575439,0.0027169227367267014,0.06924837827682495,96150.87420552176,1342.854171173197,48754688.0,0.001972135976042381,18.0,10.0,8,2,True,True,4,2,8,2,4,True
needle_long,refresh_hostile,17,needle,easy,refresh_with_detail_large,1206658,1206658,accuracy,0.9958333373069763,5.728979587554932,0.21197417378425598,0.04938696671710608,0.019784809707198293,0.7526134252548218,0.019637277303263544,0.07444715574383735,97041.12706887804,1361.135118533911,48754688.0,0.0019903958172981856,18.0,10.0,8,2,True,True,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,11,delayed_copy,easy,transformer_full_small,208256,208256,exact_match,1.0,5.218462944030762,0.0516141839325428,0.007699441259804493,0.004256611806340516,0.17037313878536225,0.009263021219521762,0.0,450997.6700365469,21690.52312561668,36286976.0,0.012428637482399935,0.0,10.0,8,2,False,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,17,delayed_copy,easy,transformer_full_small,208256,208256,exact_match,1.0,5.465640068054199,0.05190613120794296,0.007704721325879089,0.00424235399113968,0.17121277302503585,0.009279042948037386,0.0,452514.3467519157,25005.24345220537,36286976.0,0.012470434206253938,0.0,10.0,8,2,False,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,11,delayed_copy,easy,transformer_full_medium,399600,399600,exact_match,1.0,5.435632228851318,0.04047086089849472,0.00840152958569686,0.0044448582804761825,0.1459425687789917,0.0040593077428638935,0.0,431901.06773168646,18043.660828523905,47254016.0,0.009139986487745009,0.0,10.0,8,2,False,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,17,delayed_copy,easy,transformer_full_medium,399600,399600,exact_match,1.0,5.179287433624268,0.043031107634305954,0.008417528076097369,0.0044573598308488725,0.15397990643978118,0.0045505296904593704,0.0,430688.057630746,20164.949375445212,47254016.0,0.009114316498109832,0.0,10.0,8,2,False,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,11,delayed_copy,easy,transformer_full_large,1206272,1206272,exact_match,1.0,5.209065914154053,0.03485292196273804,0.00887430938698041,0.004761669132858515,0.133469121158123,0.0018068060860969126,0.0,403167.5444839315,15296.932384313472,65987072.0,0.006109795938270022,0.0,10.0,8,2,False,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,17,delayed_copy,easy,transformer_full_large,1206272,1206272,exact_match,1.0,5.558197975158691,0.03548508509993553,0.00850511640342625,0.0047566351830028,0.13364799469709396,0.0017696065828204156,0.0,403596.41424192785,17049.543421284558,65987072.0,0.0061162952379812795,0.0,10.0,8,2,False,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,11,delayed_copy,easy,refresh_with_sufficiency_small,191680,191680,exact_match,0.01666666716337204,5.391347408294678,1.6778453588485718,0.02808709803567682,0.012145929783582688,0.2675965875387192,1.6259421586990357,0.055204940214753154,158069.87454761454,3411.9820490466445,26736128.0,0.005912220144503143,18.0,10.0,8,2,True,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,17,delayed_copy,easy,refresh_with_sufficiency_small,191680,191680,exact_match,0.08750000260770321,5.633066654205322,1.565459966659546,0.028290918383734404,0.012177756405435503,0.28578272759914397,1.4228411197662354,0.04068336896598339,157656.7154737158,3423.9466535217293,26736128.0,0.005896766931760493,18.0,10.0,8,2,True,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,11,delayed_copy,easy,refresh_with_sufficiency_medium,451600,451600,exact_match,0.18750000558793545,5.547110557556152,1.0947705507278442,0.04158522820248941,0.0167512122890912,0.25231595188379285,1.0512558698654175,0.04305756613612175,114614.54004171463,2080.7048771272143,31810048.0,0.0036030923323886414,18.0,10.0,8,2,True,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,17,delayed_copy,easy,refresh_with_sufficiency_medium,451600,451600,exact_match,0.3458333432674408,5.88381814956665,0.982313871383667,0.04147316073455538,0.016769068082794547,0.24944821298122405,0.8702181994915008,0.04538524411618709,114492.35725721123,2242.377806642823,31810048.0,0.0035992513201241077,18.0,10.0,8,2,True,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,11,delayed_copy,easy,refresh_with_sufficiency_large,1140352,1140352,exact_match,0.05833333469927311,5.471649646759033,1.4789965152740479,0.04163643302648173,0.016967742680571975,0.2408488854765892,1.408962106704712,0.044838547706604004,113151.7598793357,2206.082822554224,45425152.0,0.002490949504788354,18.0,10.0,8,2,True,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,17,delayed_copy,easy,refresh_with_sufficiency_large,1140352,1140352,exact_match,0.02916666753590107,5.723203659057617,1.6891902685165405,0.04164947949304608,0.01699273110134527,0.2228351950645447,1.5990590929985047,0.049256039410829545,112985.4794210133,2214.5923397058696,45425152.0,0.002487288967596923,18.0,10.0,8,2,True,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,11,delayed_copy,easy,refresh_with_detail_small,208450,208450,exact_match,0.9583333671092987,5.501795768737793,0.16004349291324615,0.03743925213930197,0.016123386600520463,0.2313459813594818,0.08843172788619995,0.03359228000044823,119077.24145101848,2377.969387786489,28359680.0,0.004198821758603005,18.0,10.0,8,2,True,True,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,17,delayed_copy,easy,refresh_with_detail_small,208450,208450,exact_match,1.0,5.711345195770264,0.11514595150947571,0.037170424460459296,0.016055637190584095,0.20623227208852768,0.04362608641386032,0.03191775642335415,119579.03393743324,2386.2237702546263,28359680.0,0.004216515628435625,18.0,10.0,8,2,True,True,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,11,delayed_copy,easy,refresh_with_detail_medium,477682,477682,exact_match,0.9791666865348816,6.005334377288818,0.08791045099496841,0.05046273915504571,0.02086075902916491,0.17934828549623488,0.04091658294200897,0.027625882439315318,92036.08412422414,1724.2221607362926,33917440.0,0.0027135327466997552,18.0,10.0,8,2,True,True,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,17,delayed_copy,easy,refresh_with_detail_medium,477682,477682,exact_match,1.0,6.084690570831299,0.07984980940818787,0.050757219217484814,0.020835786289535464,0.19081852287054063,0.02285308316349983,0.035949702560901645,92146.31837090304,1725.6021300199377,33917440.0,0.002716782822374066,18.0,10.0,8,2,True,True,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,11,delayed_copy,easy,refresh_with_detail_large,1206658,1206658,exact_match,0.9916666746139526,5.631761074066162,0.06924619525671005,0.050482831365661694,0.021039039304014295,0.1576734721660614,0.015905047953128814,0.01764499247074127,91256.32166338347,1710.2951888439322,49180672.0,0.001855532223377986,18.0,10.0,8,2,True,True,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,17,delayed_copy,easy,refresh_with_detail_large,1206658,1206658,exact_match,1.0,6.01303243637085,0.05501631274819374,0.05090000976569071,0.02101575278211385,0.15840456038713455,0.00791729181073606,0.024137042090296747,91357.35663009161,1710.9789198422181,49180672.0,0.0018575865866593203,18.0,10.0,8,2,True,True,4,2,8,2,4,True
